"doi","publisher","container_1","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","url","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","container_issue"
"10.5281/zenodo.4489987","Zenodo",NA,2021,NA,"RPRT","article","article-journal","ScholarlyArticle","Poster","Text",NA,"https://zenodo.org/record/4489987",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-02T02:22:01Z","2021-02-02T02:22:02Z",NA,"2021-02-02T02:22:02Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/roman-2020-conference","URL",NA,NA
"10.5281/zenodo.4489986","Zenodo",NA,2021,NA,"RPRT","article","article-journal","ScholarlyArticle","Poster","Text",NA,"https://zenodo.org/record/4489986",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-02T02:22:04Z","2021-02-02T02:22:06Z",NA,"2021-02-02T02:22:06Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/roman-2020-conference","URL",NA,NA
"10.13020/598v-vr53","Data Repository for the University of Minnesota (DRUM)",NA,2020,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://conservancy.umn.edu/handle/11299/217106",NA,0,NA,"fabricaForm",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-02T18:16:25Z","2021-02-02T18:16:25Z",NA,"2021-02-02T18:16:25Z","umn.drum","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.ghx3ffbn3","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","3","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ghx3ffbn3",NA,4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,33,8,0,1,0,0,0,0,"2021-02-03T02:06:33Z","2021-02-03T02:06:35Z",NA,"2021-11-09T05:48:38Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4497759","Zenodo",NA,2020,NA,"RPRT","article","article-journal","ScholarlyArticle","Preprint","Text",NA,"https://zenodo.org/record/4497759",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-03T11:27:46Z","2021-02-03T11:27:47Z",NA,"2021-02-09T15:18:36Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/in-fet","URL",NA,NA
"10.5281/zenodo.4497758","Zenodo",NA,2020,NA,"RPRT","article","article-journal","ScholarlyArticle","Preprint","Text",NA,"https://zenodo.org/record/4497758",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,1,0,"2021-02-03T11:27:48Z","2021-02-03T11:27:49Z",NA,"2021-02-09T15:18:38Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/in-fet","URL",NA,NA
"10.5281/zenodo.4498294","Zenodo",NA,2020,NA,"RPRT","article","article-journal","ScholarlyArticle","Taxonomic treatment","Text",NA,"https://zenodo.org/record/4498294",NA,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,30,0,0,0,0,"2021-02-03T15:04:39Z","2021-02-03T15:04:40Z",NA,"2021-09-19T03:54:55Z","cern.zenodo","clients","Series",NA,NA,NA,"10.11646/zootaxa.4853.1.1","DOI",NA,NA
"10.5281/zenodo.4498293","Zenodo",NA,2020,NA,"RPRT","article","article-journal","ScholarlyArticle","Taxonomic treatment","Text",NA,"https://zenodo.org/record/4498293",NA,2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-03T15:04:42Z","2021-02-03T15:04:42Z",NA,"2021-09-19T03:54:58Z","cern.zenodo","clients","Series",NA,NA,NA,"10.11646/zootaxa.4853.1.1","DOI",NA,NA
"10.5281/zenodo.4498634","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","2.1","https://zenodo.org/record/4498634",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-03T17:29:17Z","2021-02-03T17:29:18Z",NA,"2021-02-03T17:29:18Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4500594","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","1.3.2","https://zenodo.org/record/4500594",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-04T07:05:12Z","2021-02-04T07:05:14Z",NA,"2021-02-04T07:05:14Z","cern.zenodo","clients","Series",NA,NA,NA,"http://nrdg.github.io/fracridge","URL",NA,NA
"10.5281/zenodo.4500614","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.2.3","https://zenodo.org/record/4500614",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-04T07:08:39Z","2021-02-04T07:08:39Z",NA,"2021-02-04T07:08:40Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4505770","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.2.4","https://zenodo.org/record/4505770",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-05T05:24:04Z","2021-02-05T05:24:05Z",NA,"2021-02-05T05:24:05Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4509361","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.0.9","https://zenodo.org/record/4509361",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-05T19:35:48Z","2021-02-05T19:35:49Z",NA,"2021-02-05T19:35:49Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4509416","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.0.9","https://zenodo.org/record/4509416",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-05T20:05:35Z","2021-02-05T20:05:36Z",NA,"2021-02-05T20:05:36Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4509448","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.0.9","https://zenodo.org/record/4509448",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-05T20:12:20Z","2021-02-05T20:12:21Z",NA,"2021-02-05T20:12:21Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4509480","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","0.0.9","https://zenodo.org/record/4509480",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-05T20:18:40Z","2021-02-05T20:18:41Z",NA,"2021-02-05T20:18:41Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4514999","Zenodo",NA,2021,"en","JOUR","article","article-journal","ScholarlyArticle","Journal article","Text","Pre-publication draft.","https://zenodo.org/record/4514999",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-07T00:21:39Z","2021-02-07T00:21:40Z",NA,"2021-02-07T00:21:40Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4514998","Zenodo",NA,2021,"en","JOUR","article","article-journal","ScholarlyArticle","Journal article","Text","Pre-publication draft.","https://zenodo.org/record/4514998",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-07T00:21:41Z","2021-02-07T00:21:42Z",NA,"2021-02-07T00:21:42Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/ghamoe","Harvard Dataverse",NA,2021,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/GHAMOE",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-08T18:24:40Z","2021-02-12T20:34:29Z",NA,"2021-02-12T20:34:29Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.18128/ipums2021-01","Minneapolis, MN: IPUMS",NA,2021,"en","RPRT","article","article-journal","ScholarlyArticle","Working Paper","Text",NA,"https://assets.ipums.org/_files/ipums/working_papers/ipums_wp_2021-01.pdf",NA,0,"http://datacite.org/schema/kernel-4","fabrica",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-08T19:05:41Z","2021-02-08T19:05:42Z",NA,"2021-02-08T19:05:42Z","umn.ipums","clients","Series","IPUMS Working Paper Series",NA,NA,NA,NA,NA,NA
"10.5061/dryad.v15dv41vf","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.v15dv41vf",NA,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,53,12,0,0,0,0,0,0,"2021-02-09T21:34:34Z","2021-02-09T21:34:35Z",NA,"2021-11-09T06:17:32Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4527616","Zenodo",NA,2020,"en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/4527616",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-10T00:23:09Z","2021-02-10T00:23:10Z",NA,"2021-02-10T00:23:10Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.ttdz08kx9","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","4","http://datadryad.org/stash/dataset/doi:10.5061/dryad.ttdz08kx9",NA,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,21,2,0,1,0,0,0,0,"2021-02-10T19:54:26Z","2021-02-10T19:54:27Z",NA,"2021-11-09T06:13:20Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.k6djh9w5m","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","4","http://datadryad.org/stash/dataset/doi:10.5061/dryad.k6djh9w5m",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,35,5,0,0,0,0,0,0,"2021-02-10T22:24:50Z","2021-02-10T22:24:51Z",NA,"2021-11-09T06:12:41Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4495878","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/4495878",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-10T22:29:20Z","2021-02-10T22:29:21Z",NA,"2021-02-11T12:27:19Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,NA
"10.5281/zenodo.4495877","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/4495877",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-10T22:29:23Z","2021-02-10T22:29:24Z",NA,"2021-02-11T12:27:21Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/dryad","URL",NA,NA
"10.5061/dryad.2jm63xsnp","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","4","http://datadryad.org/stash/dataset/doi:10.5061/dryad.2jm63xsnp",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,48,10,0,0,0,0,0,0,"2021-02-10T22:45:37Z","2021-02-10T22:45:40Z",NA,"2021-11-09T05:37:05Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.0p2ngf20r","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","7","http://datadryad.org/stash/dataset/doi:10.5061/dryad.0p2ngf20r",NA,4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,78,24,0,2,0,0,0,0,"2021-02-10T23:07:04Z","2021-02-10T23:07:06Z",NA,"2021-11-09T06:16:31Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4533281","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/4533281",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-11T00:32:51Z","2021-02-11T00:32:52Z",NA,"2021-02-11T00:32:52Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4533280","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software",NA,"https://zenodo.org/record/4533280",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-11T00:32:53Z","2021-02-11T00:32:55Z",NA,"2021-02-11T00:32:55Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.cfxpnvx4c","Dryad",NA,2020,"en","DATA","misc","dataset","Dataset","dataset","Dataset","5","http://datadryad.org/stash/dataset/doi:10.5061/dryad.cfxpnvx4c",NA,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,94,17,0,1,0,0,0,0,"2021-02-11T15:45:35Z","2021-02-11T15:45:36Z",NA,"2021-11-09T05:06:46Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21227/vg25-sd32","IEEE DataPort",NA,2021,NA,"DATA","misc","dataset","Dataset","Open Access Dataset","Dataset",NA,"https://ieee-dataport.org/open-access/5gophers-v10",NA,0,"http://datacite.org/schema/kernel-4","ez",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-11T19:22:17Z","2021-02-11T19:22:18Z",NA,"2021-02-11T19:22:18Z","ieee.dataport","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.21227/0ft4-d597","IEEE DataPort",NA,2021,NA,"DATA","misc","dataset","Dataset","Open Access Dataset","Dataset",NA,"https://ieee-dataport.org/open-access/lumos5g-dataset",NA,0,"http://datacite.org/schema/kernel-4","ez",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-11T19:37:46Z","2021-02-11T19:37:46Z",NA,"2021-02-11T19:37:47Z","ieee.dataport","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4536787","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.5","https://zenodo.org/record/4536787",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-12T05:47:19Z","2021-02-12T05:47:20Z",NA,"2021-02-12T05:47:20Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4537851","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.6","https://zenodo.org/record/4537851",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-12T16:18:42Z","2021-02-12T16:18:43Z",NA,"2021-02-12T16:18:43Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4540372","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.0.7","https://zenodo.org/record/4540372",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-14T06:20:38Z","2021-02-14T06:20:43Z",NA,"2021-02-14T06:20:43Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.7910/dvn/awsqtw","Harvard Dataverse",NA,2021,NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/AWSQTW",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-17T19:37:05Z","2021-05-05T13:12:37Z",NA,"2021-05-05T13:12:37Z","gdcc.harvard-dv","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.26054/0dpnypbxs7","University of Utah",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode","Theory and User's Guide","Software","1.0","https://collections.lib.utah.edu/ark:/87278/s6hq9t0r",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-17T20:05:39Z","2021-02-17T20:05:41Z",NA,"2021-02-18T20:45:50Z","uutah.marriott","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.9w0vt4bf1","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","2","http://datadryad.org/stash/dataset/doi:10.5061/dryad.9w0vt4bf1",NA,3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,41,3,0,1,0,0,0,0,"2021-02-17T22:22:21Z","2021-02-17T22:22:23Z",NA,"2021-11-09T06:24:51Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4555511","Zenodo",NA,2021,"en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/4555511",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-22T17:21:33Z","2021-02-22T17:21:33Z",NA,"2021-02-22T17:21:34Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4555510","Zenodo",NA,2021,"en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://zenodo.org/record/4555510",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-22T17:21:35Z","2021-02-22T17:21:36Z",NA,"2021-02-22T17:21:36Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4556866","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v1.4.0","https://zenodo.org/record/4556866",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-23T09:14:03Z","2021-02-23T09:14:04Z",NA,"2021-02-23T09:14:04Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5061/dryad.3r2280gfd","Dryad",NA,2021,"en","DATA","misc","dataset","Dataset","dataset","Dataset","4","http://datadryad.org/stash/dataset/doi:10.5061/dryad.3r2280gfd",NA,6,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,103,25,0,0,0,0,0,0,"2021-02-24T19:35:08Z","2021-02-24T19:35:10Z",NA,"2021-11-09T06:11:02Z","dryad.dryad","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4562309","Zenodo",NA,2021,NA,"JOUR","article","article-journal","ScholarlyArticle","Journal article","Text",NA,"https://zenodo.org/record/4562309",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2021-02-25T14:50:13Z","2021-02-25T14:50:14Z",NA,"2021-02-25T14:54:23Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4562308","Zenodo",NA,2021,NA,"JOUR","article","article-journal","ScholarlyArticle","Journal article","Text",NA,"https://zenodo.org/record/4562308",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-25T14:50:15Z","2021-02-25T14:50:16Z",NA,"2021-02-25T14:53:40Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4562343","Zenodo",NA,2021,NA,"JOUR","article","article-journal","ScholarlyArticle","Journal article","Text",NA,"https://zenodo.org/record/4562343",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-25T14:53:37Z","2021-02-25T14:53:38Z",NA,"2021-02-25T14:53:38Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.26008/1912/bco-dmo.833887.2","Biological and Chemical Oceanography Data Management Office (BCO-DMO)",NA,2021,"en","DATA","misc","dataset","Dataset","Dataset","Dataset","2","https://hdl.handle.net/1912/26745",NA,0,NA,"api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-26T20:09:12Z","2021-02-26T20:09:12Z",NA,"2021-02-26T20:09:12Z","wh.whoas","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.17190/amf/1767835","AmeriFlux; University of Minnesota; USDA- Forest Service",NA,2021,"en","DATA","misc","dataset","Dataset","Specialized Mix","Dataset",NA,"https://www.osti.gov/servlets/purl/1767835/",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-27T08:47:03Z","2021-02-27T08:47:08Z",NA,"2021-10-16T02:52:56Z","doe.lbnl","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4568874","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.2.0","https://zenodo.org/record/4568874",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-28T16:46:01Z","2021-02-28T16:46:01Z",NA,"2021-02-28T16:46:01Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4568873","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.2.0","https://zenodo.org/record/4568873",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-02-28T16:46:03Z","2021-02-28T16:46:03Z",NA,"2021-02-28T16:46:03Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.26008/1912/bco-dmo.834741.2","Biological and Chemical Oceanography Data Management Office (BCO-DMO)",NA,2021,"en","DATA","misc","dataset","Dataset","Dataset","Dataset","2","https://hdl.handle.net/1912/26749",NA,0,NA,"api",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-01T17:54:21Z","2021-03-01T17:54:22Z",NA,"2021-03-01T17:54:22Z","wh.whoas","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572338","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v2.2.2","https://zenodo.org/record/4572338",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:10:06Z","2021-03-02T06:10:07Z",NA,"2021-03-02T06:10:07Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572352","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.1","https://zenodo.org/record/4572352",NA,1,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:19:56Z","2021-03-02T06:19:56Z",NA,"2021-11-03T19:22:23Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572355","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572355",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:30:54Z","2021-03-02T06:30:56Z",NA,"2021-03-02T06:30:56Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572354","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572354",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:30:57Z","2021-03-02T06:30:58Z",NA,"2021-03-02T06:30:58Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572368","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572368",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:32:01Z","2021-03-02T06:32:02Z",NA,"2021-03-02T06:32:02Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572367","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572367",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:32:03Z","2021-03-02T06:32:04Z",NA,"2021-03-02T06:32:04Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572372","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572372",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:52:52Z","2021-03-02T06:52:53Z",NA,"2021-03-02T06:52:53Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4572371","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.0.0","https://zenodo.org/record/4572371",NA,0,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2021-03-02T06:52:54Z","2021-03-02T06:52:56Z",NA,"2021-03-02T06:52:56Z","cern.zenodo","clients",NA,NA,NA,NA,NA,NA,NA,NA
"10.5281/zenodo.4577879","Zenodo",NA,2021,NA,"COMP","misc","article","SoftwareSourceCode",NA,"Software","v0.4","https://zenodo.org/record/4577879",NA,5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,1,0,1,"2021-03-03T17:32:09Z","2021-03-03T17:32:10Z",NA,"2021-05-20T10:15:22Z","cern.zenodo","clients","Series",NA,NA,NA,"https://zenodo.org/communities/lsdtopotools","URL",NA,NA
