"institution","id","type","DOI","identifiers","creators","titles","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","subjects","contributors","dates","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","relatedIdentifiers","sizes","formats","version","rightsList","descriptions","geoLocations","fundingReferences","URL","contentUrl","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Virginia Tech","10.7294/19969019.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-07T10:08:23Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19969019.v1","https://data.lib.vt.edu/articles/dataset/Groundwater_volume_change_time_series_over_San_Joaquin_Valley_California_associated_with_Journal_of_Geophysical_Research_Solid_Earth_Publication_Groundwater_Loss_and_Aquifer_System_Compaction_in_San_Joaquin_Valley_During_2012_2015_Drought_b/19969019/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19986026.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-09T11:22:02Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19986026.v1","https://data.lib.vt.edu/articles/dataset/Investigation_of_the_Relationships_Between_Geotechnical_Sediment_Properties_and_Sediment_Dynamics_Using_Geotechnical_and_Geophysical_Field_Measurements/19986026/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20057252",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-15T15:00:08Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20057252","https://data.lib.vt.edu/articles/dataset/Data_associated_with_Body_condition_skin_bacterial_communities_and_disease_status_Insights_from_the_first_release_trial_of_the_Limosa_harlequin_frog_Atelopus_limosus_/20057252",NA,"Virginia Tech"
"Virginia Tech","10.7294/19755502",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,"2022-06-14T14:57:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19755502","https://data.lib.vt.edu/articles/dataset/Data_associated_with_Observations_of_atmospheric_tides_in_the_middle_and_upper_atmosphere_of_Mars_from_MAVEN_and_MRO_/19755502",NA,"Virginia Tech"
"Virginia Tech","10.7294/19755502.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-14T14:57:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19755502.v1","https://data.lib.vt.edu/articles/dataset/Data_associated_with_Observations_of_atmospheric_tides_in_the_middle_and_upper_atmosphere_of_Mars_from_MAVEN_and_MRO_/19755502/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20057252.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,"2022-06-15T15:00:09Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20057252.v1","https://data.lib.vt.edu/articles/dataset/Data_associated_with_Body_condition_skin_bacterial_communities_and_disease_status_Insights_from_the_first_release_trial_of_the_Limosa_harlequin_frog_Atelopus_limosus_/20057252/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/17169170",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-15T16:27:44Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/17169170","https://data.lib.vt.edu/articles/dataset/Expected_Pine_Height_Map_Using_NAIP_Point_Clouds_of_Virginia_North_Carolina_and_Tennessee_United_States/17169170",NA,"Virginia Tech"
"Virginia Tech","10.7294/17169170.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-15T16:27:44Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/17169170.v1","https://data.lib.vt.edu/articles/dataset/Expected_Pine_Height_Map_Using_NAIP_Point_Clouds_of_Virginia_North_Carolina_and_Tennessee_United_States/17169170/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/17169170.v2",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-15T19:57:50Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/17169170.v2","https://data.lib.vt.edu/articles/dataset/Expected_Pine_Height_Map_Using_NAIP_Point_Clouds_of_Virginia_North_Carolina_and_Tennessee_United_States/17169170/2",NA,"Virginia Tech"
"Virginia Tech","10.7294/20054426",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-21T15:14:41Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20054426","https://data.lib.vt.edu/articles/dataset/Replication_Data_for_Neary_et_al_2022_-_Recognizing_post-castration_pain_in_piglets/20054426",NA,"Virginia Tech"
"Virginia Tech","10.7294/20054426.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-21T15:14:41Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20054426.v1","https://data.lib.vt.edu/articles/dataset/Replication_Data_for_Neary_et_al_2022_-_Recognizing_post-castration_pain_in_piglets/20054426/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19288343.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Software","Software",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-22T10:50:05Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19288343.v1","https://data.lib.vt.edu/articles/software/Data_Cleaning_for_Deterministic_Data_Linkage_for_Sports_and_Recreational_Injuries_Using_ICD-9_and_ICD-9-CM/19288343/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20054426.v2",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-23T13:19:30Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20054426.v2","https://data.lib.vt.edu/articles/dataset/Replication_Data_for_Neary_et_al_2022_-_Recognizing_post-castration_pain_in_piglets/20054426/2",NA,"Virginia Tech"
"Virginia Tech","10.7294/20134796",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-24T19:19:13Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20134796","https://data.lib.vt.edu/articles/dataset/Environmental_Stability_of_Enveloped_Viruses_is_Impacted_by_Initial_Volume_and_Evaporation_Kinetics_of_Droplets/20134796",NA,"Virginia Tech"
"Virginia Tech","10.7294/20134796.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-06-24T19:19:14Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20134796.v1","https://data.lib.vt.edu/articles/dataset/Environmental_Stability_of_Enveloped_Viruses_is_Impacted_by_Initial_Volume_and_Evaporation_Kinetics_of_Droplets/20134796/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20161580",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-06T15:50:53Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20161580","https://data.lib.vt.edu/articles/dataset/Disruptive_Role_of_Vertical_Land_Motion_in_Future_Assessments_of_Climate_Change-Driven_Sea_Level_Rise_and_Coastal_Flooding_Hazards_in_the_Chesapeake_Bay_/20161580",NA,"Virginia Tech"
"Virginia Tech","10.7294/20234097",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-10-11T10:47:08Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20234097","https://data.lib.vt.edu/articles/dataset/Building_a_Culture_of_Reuse_An_Analysis_of_Reusable_Software_and_Policies_for_Institutional_Libraries_-_Web_Survey/20234097",NA,"Virginia Tech"
"Virginia Tech","10.7294/20213357",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,"2022-07-06T10:18:24Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20213357","https://data.lib.vt.edu/articles/dataset/Experimental_development_and_model_implementation_of_a_lake_spray_source_function_dataset_/20213357",NA,"Virginia Tech"
"Virginia Tech","10.7294/20213357.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-06T10:18:24Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20213357.v1","https://data.lib.vt.edu/articles/dataset/Experimental_development_and_model_implementation_of_a_lake_spray_source_function_dataset_/20213357/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20161580.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-06T15:50:54Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20161580.v1","https://data.lib.vt.edu/articles/dataset/Disruptive_Role_of_Vertical_Land_Motion_in_Future_Assessments_of_Climate_Change-Driven_Sea_Level_Rise_and_Coastal_Flooding_Hazards_in_the_Chesapeake_Bay_/20161580/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19952654.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,"2022-07-13T14:12:45Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19952654.v1","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_at_Alson_H_Smith_Jr_Agricultural_Research_Extension_Center_WAREC_as_part_of_Bees-as-Bioindicators_project_/19952654/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20346312",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-22T11:30:43Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20346312","https://data.lib.vt.edu/articles/dataset/Relationships_between_Central_Appalachia_Surface_Mining_and_Birth_Outcomes/20346312",NA,"Virginia Tech"
"Virginia Tech","10.7294/20346312.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-22T11:30:42Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20346312.v1","https://data.lib.vt.edu/articles/dataset/Relationships_between_Central_Appalachia_Surface_Mining_and_Birth_Outcomes/20346312/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/19689043",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-22T14:42:12Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19689043","https://data.lib.vt.edu/articles/dataset/Data_associated_with_An_Assessment_of_Research_Data_Services_Through_Client_Interaction_Records_/19689043",NA,"Virginia Tech"
"Virginia Tech","10.7294/19689043.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-22T14:42:12Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/19689043.v1","https://data.lib.vt.edu/articles/dataset/Data_associated_with_An_Assessment_of_Research_Data_Services_Through_Client_Interaction_Records_/19689043/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20371875",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-27T19:30:24Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20371875","https://data.lib.vt.edu/articles/dataset/New_Mexico_Data_from_the_Wildlife_Viewer_Survey/20371875",NA,"Virginia Tech"
"Virginia Tech","10.7294/20371875.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-07-27T19:30:23Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20371875.v1","https://data.lib.vt.edu/articles/dataset/New_Mexico_Data_from_the_Wildlife_Viewer_Survey/20371875/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20457189",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-08-16T10:17:06Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20457189","https://data.lib.vt.edu/articles/dataset/Surface_Pressure_Spectra_Beneath_High_Reynolds_Number_Smooth_and_Rough_Wall_Boundary_Layers_in_Pressure_Gradients/20457189",NA,"Virginia Tech"
"Virginia Tech","10.7294/20457189.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-08-16T10:17:06Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20457189.v1","https://data.lib.vt.edu/articles/dataset/Surface_Pressure_Spectra_Beneath_High_Reynolds_Number_Smooth_and_Rough_Wall_Boundary_Layers_in_Pressure_Gradients/20457189/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20498757",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-08-30T14:10:45Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20498757","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_across_Virginia_landscapes_as_part_of_Bees-as-Bioindicators_project/20498757",NA,"Virginia Tech"
"Virginia Tech","10.7294/20532162",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,"2022-08-22T16:41:58Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20532162","https://data.lib.vt.edu/articles/dataset/Water_level_time_series_data_for_shallow_groundwater_within_soils_and_glacial_drift_at_the_Hubbard_Brook_Experimental_Forest_Woodstock_NH_/20532162",NA,"Virginia Tech"
"Virginia Tech","10.7294/20532162.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-08-22T16:41:58Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20532162.v1","https://data.lib.vt.edu/articles/dataset/Water_level_time_series_data_for_shallow_groundwater_within_soils_and_glacial_drift_at_the_Hubbard_Brook_Experimental_Forest_Woodstock_NH_/20532162/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20498757.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-08-30T14:10:46Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20498757.v1","https://data.lib.vt.edu/articles/dataset/Honey_bee_waggle_dance_data_and_code_to_analyze_foraging_across_Virginia_landscapes_as_part_of_Bees-as-Bioindicators_project/20498757/1",NA,"Virginia Tech"
"Virginia Tech","10.7294/20731816",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-09-01T11:02:31Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20731816","https://data.lib.vt.edu/articles/dataset/Georgia_Data_from_the_Wildlife_Viewer_Survey/20731816",NA,"Virginia Tech"
"Virginia Tech","10.7294/20731816.v1",NA,NA,<NULL>,<NULL>,<NULL>,"Institutional Repository",NA,NA,NA,NA,NA,NA,NA,"2022",<NULL>,<NULL>,<NULL>,NA,NA,NA,NA,NA,"Dataset","Dataset",<NULL>,<NULL>,<NULL>,NA,<NULL>,<NULL>,<NULL>,<NULL>,NA,<NULL>,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,"2022-09-01T11:02:31Z",NA,NA,NA,NA,NA,"IR_publisher",NA,NA,NA,NA,NA,NA,NA,NA,"10.7294/20731816.v1","https://data.lib.vt.edu/articles/dataset/Georgia_Data_from_the_Wildlife_Viewer_Survey/20731816/1",NA,"Virginia Tech"
